gen#;sumfit;avgfit;minfit;maxfit
1;37.5961;18.798;16.9323;20.6638
2;53.5432;26.7716;8.95865;44.5845
3;25.891;12.9455;8.95865;16.9323
4;19.4443;9.72217;8.95865;10.4857
5;18.0659;9.03295;8.95865;9.10725
6;18.0659;9.03295;8.95865;9.10725
7;33.6759;16.838;1.15374;32.5222
8;10.1124;5.05619;1.15374;8.95865
9;10.1124;5.05619;1.15374;8.95865
10;10.1124;5.05619;1.15374;8.95865
11;4.24016;2.12008;1.15374;3.08642
12;4.24016;2.12008;1.15374;3.08642
13;4.24016;2.12008;1.15374;3.08642
14;2.78136;1.39068;1.15374;1.62763
15;2.42131;1.21065;1.15374;1.26757
16;2.33361;1.16681;1.15374;1.17988
17;2.31285;1.15642;1.15374;1.15911
18;2.30824;1.15412;1.15374;1.1545
19;2.30837;1.15419;1.15364;1.15473
20;2.30837;1.15419;1.15364;1.15473
21;2.30738;1.15369;1.15364;1.15374
22;2.30752;1.15376;1.15357;1.15395
23;2.30721;1.1536;1.15357;1.15364
24;2.30714;1.15357;1.15357;1.15357
25;2.30715;1.15358;1.15356;1.15359
26;2.30713;1.15357;1.15356;1.15357
27;2.30713;1.15356;1.15356;1.15357
28;2.30713;1.15356;1.15356;1.15357
29;2.30713;1.15356;1.15356;1.15357
30;2.30713;1.15356;1.15356;1.15357
31;1.61454;0.807271;0.000284722;1.61426
32;1.15385;0.576925;0.000284722;1.15356
33;1.15385;0.576925;0.000284722;1.15356
34;1.15385;0.576925;0.000284722;1.15356
35;1.15385;0.576925;0.000284722;1.15356
36;1.15385;0.576925;0.000284722;1.15356
37;1.15385;0.576925;0.000284722;1.15356
38;1.15385;0.576925;0.000284722;1.15356
39;1.15385;0.576925;0.000284722;1.15356
40;1.15385;0.576925;0.000284722;1.15356
41;1.15385;0.576925;0.000284722;1.15356
42;1.15385;0.576925;0.000284722;1.15356
43;1.15385;0.576925;0.000284722;1.15356
44;1.15385;0.576925;0.000284722;1.15356
45;1.15385;0.576925;0.000284722;1.15356
46;1.15385;0.576925;0.000284722;1.15356
47;1.15385;0.576925;0.000284722;1.15356
48;1.15385;0.576925;0.000284722;1.15356
49;1.1538;0.576902;0.000284722;1.15352
50;1.1538;0.576902;0.000284722;1.15352
51;1.1538;0.576902;0.000284722;1.15352
52;1.1538;0.576902;0.000284722;1.15352
53;1.1538;0.576902;0.000284722;1.15352
54;1.1538;0.576902;0.000284722;1.15352
55;1.1538;0.576902;0.000284722;1.15352
56;1.1538;0.576902;0.000284722;1.15352
57;1.1538;0.576902;0.000284722;1.15352
58;1.1538;0.576902;0.000284722;1.15352
59;1.1538;0.576902;0.000284722;1.15352
60;1.1538;0.576902;0.000284722;1.15352
61;1.1538;0.576902;0.000284722;1.15352
62;1.1538;0.576902;0.000284722;1.15352
63;1.1538;0.576902;0.000284722;1.15352
64;1.1538;0.576902;0.000284722;1.15352
65;1.1538;0.576902;0.000284722;1.15352
66;1.1538;0.576902;0.000284722;1.15352
67;1.1538;0.576902;0.000284722;1.15352
68;1.1538;0.576902;0.000284722;1.15352
69;1.1538;0.576902;0.000284722;1.15352
70;1.1538;0.576902;0.000284722;1.15352
71;1.1538;0.576902;0.000284722;1.15352
72;1.1538;0.576902;0.000284722;1.15352
