gen#;sumfit;avgfit;minfit;maxfit
1;525.837;2.62919;0.177169;6.29951
2;557.747;2.78874;0.160544;9.76048
3;548.616;2.74308;0.0469993;15.7677
4;495.141;2.47571;0.0469993;13.7959
5;473.966;2.36983;0.0469993;14.7475
6;443.143;2.21572;0.0469993;10.5965
7;434.599;2.173;0.0469993;11.5951
8;418.208;2.09104;0.0469993;10.8729
9;384.02;1.9201;0.0469993;8.82825
10;389.13;1.94565;0.0469993;11.6364
11;362.321;1.81161;0.0469993;6.67962
12;354.878;1.77439;0.0469993;7.1506
13;334.853;1.67426;0.0222465;10.4696
14;323.796;1.61898;0.0222465;6.16935
15;327.865;1.63932;0.0222465;6.07944
16;336.445;1.68223;0.0222465;7.3593
17;319.203;1.59601;0.0222465;6.59386
18;303.134;1.51567;0.0222465;6.98388
19;297.023;1.48512;0.0222465;5.67852
20;298.081;1.49041;0.0222465;5.05148
21;283.583;1.41792;0.0222465;5.48972
22;281.847;1.40923;0.0222465;5.38014
23;280.596;1.40298;0.0222465;3.97366
24;262.539;1.3127;0.0109062;6.54315
25;256.34;1.2817;0.0109062;3.62433
26;253.772;1.26886;0.0109062;3.22361
27;234.849;1.17425;0.0109062;3.08201
28;252.758;1.26379;0.0109062;4.86375
29;253.368;1.26684;0.0109062;4.09795
30;257.364;1.28682;0.0109062;4.09795
31;251.281;1.25641;0.0109062;3.70758
32;253.356;1.26678;0.0109062;3.33081
33;256.963;1.28481;0.0109062;4.18496
34;261.639;1.30819;0.0109062;4.18496
35;262.722;1.31361;0.0109062;3.53175
36;250.278;1.25139;0.0109062;3.87901
37;252.557;1.26279;0.0109062;3.87901
38;251.769;1.25884;0.0109062;7.04687
39;245.242;1.22621;0.0109062;4.90294
40;253.526;1.26763;0.0109062;3.67545
41;249.223;1.24611;0.0109062;3.87596
42;239.67;1.19835;0.0109062;3.87596
43;240.255;1.20128;0.0109062;3.78307
44;235.441;1.17721;0.0109062;3.61982
45;249.446;1.24723;0.0109062;3.61982
46;250.061;1.25031;0.0109062;5.35037
47;249.696;1.24848;0.0109062;3.78276
48;246.419;1.2321;0.0109062;3.81464
49;238.7;1.1935;0.0109062;3.16943
50;252.219;1.2611;0.0109062;4.1968
51;251.901;1.2595;0.0109062;3.31511
52;251.781;1.25891;0.0109062;4.39759
53;261.428;1.30714;0.0109062;3.56179
54;262.488;1.31244;0;4.98065
1;546.809;2.73405;0.124044;5.55613
2;547.586;2.73793;0.124044;9.75741
3;553.873;2.76937;0.124044;12.6063
4;563.687;2.81844;0.124044;18.7508
5;497.932;2.48966;0.124044;16.8987
6;506.581;2.5329;0.119347;12.9398
7;477.64;2.3882;0.119347;13.7498
8;451.692;2.25846;0.119347;10.9101
9;415.35;2.07675;0.119347;10.9101
10;370.523;1.85261;0.119347;10.9101
