gen#;sumfit;avgfit;minfit;maxfit
1;1055.79;5.27897;1.43794;11.4059
2;1216.21;6.08106;1.14323;19.4717
3;1243.83;6.21916;0.929723;28.3502
4;1248.26;6.2413;0.929723;29.1417
5;1261.7;6.30851;0.929723;32.1222
6;1347.9;6.7395;0.929723;32.4721
7;1397.24;6.9862;0.929723;29.2641
8;1401.41;7.00703;0.929723;35.3888
9;1273.67;6.36835;0.929723;22.6146
10;1327.69;6.63845;0.929723;34.1412
11;1084.84;5.42418;0.929723;37.9215
12;1088.29;5.44143;0.929723;41.8639
13;1047.9;5.23952;0.929723;33.0746
14;895.448;4.47724;0.686187;32.8101
15;971.539;4.8577;0.686187;23.2395
16;928.365;4.64182;0.686187;23.2395
17;854.663;4.27331;0.686187;17.634
18;869.568;4.34784;0.686187;19.0819
19;821.979;4.10989;0.686187;19.1918
20;833.58;4.1679;0.686187;21.3579
21;870.151;4.35076;0.686187;21.9803
22;763.314;3.81657;0.686187;21.6381
23;736.264;3.68132;0.686187;36.3777
24;749.05;3.74525;0.58298;20.8919
25;777.698;3.88849;0.58298;21.0765
26;759.067;3.79534;0.58298;15.3097
27;752.15;3.76075;0.58298;16.6644
28;751.879;3.75939;0.579563;17.6147
29;750.614;3.75307;0.579563;21.0822
30;726.072;3.63036;0.579563;17.4194
31;628.188;3.14094;0.552485;15.1578
32;667.601;3.33801;0.552485;18.6317
33;685.186;3.42593;0.552485;15.9704
34;621.516;3.10758;0.552485;11.429
35;603.106;3.01553;0.552485;13.0231
36;578.716;2.89358;0.552485;12.8718
37;587.585;2.93793;0.552485;9.82953
38;549.701;2.74851;0.552485;11.9415
39;529.52;2.6476;0.552485;10.6961
40;498.837;2.49418;0.552485;10.064
41;482.544;2.41272;0.552485;8.80262
42;446.09;2.23045;0.552485;11.3789
43;426.908;2.13454;0.357213;7.43128
44;448.88;2.2444;0.357213;7.43128
45;415.266;2.07633;0.357213;7.68845
46;415.523;2.07762;0.357213;6.90768
47;415.643;2.07821;0.357213;6.64115
48;404.334;2.02167;0.357213;8.55412
49;387.868;1.93934;0.357213;7.27277
50;374.12;1.8706;0.357213;7.27277
51;380.112;1.90056;0.357213;7.34796
52;360.669;1.80334;0.357213;4.88004
53;379.245;1.89622;0.357213;5.71905
54;390.903;1.95452;0.357213;6.30149
55;397.928;1.98964;0.357213;5.8853
56;396.121;1.98061;0.357213;5.29874
57;365.026;1.82513;0.357213;7.43861
58;369.708;1.84854;0.357213;5.11355
59;395.913;1.97956;0.357213;6.66999
60;395.309;1.97655;0.357213;8.40436
61;395.639;1.97819;0.357213;6.81929
62;381.987;1.90994;0.357213;7.75539
63;401.993;2.00996;0.357213;6.20803
64;399.843;1.99922;0.357213;8.42347
65;379.818;1.89909;0.357213;6.9847
66;364.692;1.82346;0.357213;4.5434
67;348.588;1.74294;0.357213;4.86964
68;355.703;1.77852;0.357213;6.2562
69;355.228;1.77614;0.251809;11.3108
70;346.99;1.73495;0.251809;6.99664
71;350.434;1.75217;0.251809;4.96013
72;336.046;1.68023;0.251809;5.25089
73;331.547;1.65773;0.251809;5.25089
74;352.4;1.762;0.251809;7.62005
75;326.431;1.63216;0.251809;5.12151
76;312.984;1.56492;0.251809;5.31225
77;303.943;1.51971;0.251809;5.31225
78;315.654;1.57827;0.251809;7.16386
79;331.822;1.65911;0.251809;8.5972
80;305.544;1.52772;0.251809;3.77198
81;312.18;1.5609;0.251809;3.73455
82;327.578;1.63789;0.251809;8.69218
83;333.271;1.66635;0.251809;4.70295
84;319.822;1.59911;0.251809;3.79377
85;310.31;1.55155;0.251809;4.21482
86;304.744;1.52372;0.251809;4.2196
87;305.386;1.52693;0.251809;4.54943
88;307.579;1.53789;0.251809;4.66278
89;291.046;1.45523;0.251809;6.24254
90;295.313;1.47657;0.251809;5.38888
91;288.649;1.44324;0.251809;4.12923
92;295.66;1.4783;0.251809;4.12923
93;300.881;1.50441;0.251809;4.69459
94;283.406;1.41703;0.251809;3.47996
95;281.202;1.40601;0.251809;2.58567
96;289.859;1.44929;0.251809;3.69055
97;298.093;1.49047;0.251809;3.48885
98;283.501;1.41751;0.251809;3.93136
99;278.156;1.39078;0.251809;3.73976
100;286.53;1.43265;0.251809;3.63156
101;285.645;1.42822;0.251809;3.05778
102;283.694;1.41847;0.251809;3.05673
103;289.839;1.44919;0.251809;3.16095
104;289.736;1.44868;0.251809;4.45968
105;276.107;1.38054;0.251809;3.25184
106;270.905;1.35453;0.251809;3.7206
107;273.743;1.36872;0.251809;3.96026
108;274.183;1.37091;0.0570671;4.99379
109;284.766;1.42383;0.0570671;6.3441
110;290.407;1.45203;0.0570671;4.72596
111;298.717;1.49358;0.0570671;4.72596
112;301.339;1.50669;0.0570671;3.76436
113;295.002;1.47501;0.0570671;3.94843
114;291.599;1.45799;0.0570671;3.11752
115;298.82;1.4941;0.0570671;4.3264
116;285.922;1.42961;0.0570671;3.62946
117;293.274;1.46637;0.0570671;3.61714
118;291.93;1.45965;0.0570671;4.91283
119;294.148;1.47074;0.0570671;3.49655
120;278.863;1.39432;0.0570671;4.22864
121;273.091;1.36546;0.0570671;3.29983
122;273.033;1.36517;0.0570671;3.15314
123;270.208;1.35104;0.0570671;4.4207
124;263.267;1.31634;0.0570671;3.40314
125;263.354;1.31677;0.0570671;2.56747
126;267.574;1.33787;0.0570671;2.70978
127;275.011;1.37506;0.0570671;2.78543
128;275.129;1.37564;0.0570671;3.66933
129;282.28;1.4114;0.0570671;3.65614
130;283.05;1.41525;0.0570671;3.65614
131;278.72;1.3936;0.0570671;3.45773
132;278.588;1.39294;0.0570671;4.29414
133;268.966;1.34483;0.0570671;2.74219
134;260.022;1.30011;0.0570671;3.51675
135;260.465;1.30233;0.0570671;3.72866
136;258.181;1.29091;0.0570671;3.72866
137;266.792;1.33396;0.0570671;3.72866
138;264.305;1.32152;0.0570671;3.90836
139;262.195;1.31098;0.0570671;2.50406
140;260.35;1.30175;0.0570671;2.51188
141;260.568;1.30284;0.0570671;2.7226
142;259.165;1.29582;0.0570671;2.74261
143;260.414;1.30207;0.0570671;2.93903
144;266.499;1.3325;0.0570671;3.08213
145;263.383;1.31692;0.0570671;3.08213
146;254.099;1.2705;0.0570671;2.41553
147;254.86;1.2743;0.0570671;2.95623
148;253.604;1.26802;0.0570671;2.68533
149;257.293;1.28647;0.0570671;3.24351
150;250.703;1.25352;0.0570671;2.64877
151;251.855;1.25927;0.0570671;3.16788
152;254.848;1.27424;0.0570671;3.32781
153;253.957;1.26979;0.0570671;3.32781
154;253.828;1.26914;0.0570671;3.32781
155;249.516;1.24758;0.0570671;3.16328
156;253.741;1.26871;0.0570671;4.30286
157;254.473;1.27237;0.0570671;3.29524
158;246.135;1.23067;0.0570671;3.20064
159;248.483;1.24241;0.0570671;2.52074
160;251.898;1.25949;0.0570671;2.70384
161;255.951;1.27976;0.0570671;2.90054
162;252.671;1.26336;0.0570671;2.67577
163;250.819;1.2541;0.0570671;2.67577
164;253.302;1.26651;0.0570671;3.12453
165;248.412;1.24206;0.0570671;2.48963
166;245.757;1.22879;0.0570671;2.36617
167;247.853;1.23927;0.0570671;3.02275
168;251.549;1.25774;0.0570671;2.51572
169;248.93;1.24465;0.0570671;3.98942
170;252.41;1.26205;0.0570671;2.48305
171;254.454;1.27227;0.0570671;3.35268
172;249.514;1.24757;0.0570671;2.80741
173;260.954;1.30477;0.0570671;2.5818
174;251.84;1.2592;0.0570671;2.97148
175;250.81;1.25405;0.0570671;2.27888
176;251.883;1.25942;0.0570671;2.55789
177;250.208;1.25104;0.0570671;3.44684
178;249.576;1.24788;0.0570671;2.516
179;244.026;1.22013;0.0570671;2.51749
180;237.859;1.18929;0.0570671;2.59846
181;242.625;1.21313;0.0570671;2.92911
182;232.725;1.16363;0.0570671;2.17068
183;235.609;1.17804;0.0570671;2.34204
184;236.289;1.18145;0.0570671;2.42354
185;235.964;1.17982;0.0570671;1.91471
186;245.209;1.22605;0.0570671;2.31686
187;243.105;1.21552;0.0570671;2.59896
188;240.525;1.20263;0.0570671;2.25979
189;241.427;1.20714;0.0570671;2.19643
190;246.794;1.23397;0.0570671;2.9324
191;248.561;1.24281;0.0570671;2.49167
192;247.608;1.23804;0.0570671;2.78556
193;258.071;1.29036;0.0570671;2.75895
194;264.399;1.322;0.0570671;3.83529
195;250.647;1.25323;0.0570671;3.83529
196;256.038;1.28019;0.0570671;2.67931
197;256.118;1.28059;0.0570671;2.96246
198;259.308;1.29654;0.0570671;3.54948
199;253.95;1.26975;0.0570671;3.31918
200;249.445;1.24722;0.0570671;2.32466
201;246.935;1.23468;0.0570671;2.25154
202;246.262;1.23131;0.0570671;2.71648
203;253.97;1.26985;0.0570671;2.70268
204;245.057;1.22529;0.0570671;2.40599
205;241.462;1.20731;0.0570671;2.81478
206;244.315;1.22158;0.0570671;2.23292
207;243.117;1.21559;0.0570671;3.35202
208;242.404;1.21202;0.0570671;2.55135
209;248.106;1.24053;0.0570671;3.29928
210;238.256;1.19128;0.0570671;2.25333
211;238.645;1.19322;0.0570671;2.65518
212;237.793;1.18896;0.0570671;2.49722
213;233.763;1.16881;0.0570671;2.41892
214;237.444;1.18722;0.0570671;2.23438
215;239.315;1.19658;0.0570671;2.16555
216;244.555;1.22278;0.0570671;2.45444
217;248.867;1.24433;0.0570671;2.37712
218;245.235;1.22618;0.0570671;3.06156
219;238.672;1.19336;0.0570671;2.26839
220;242.175;1.21087;0.0570671;2.55194
221;236.828;1.18414;0.0570671;2.22878
222;244.509;1.22254;0.0570671;2.51819
223;241.318;1.20659;0.0570671;2.05604
224;240.876;1.20438;0.0570671;2.33443
225;241.044;1.20522;0.0570671;2.84108
226;245.294;1.22647;0.0570671;2.22251
227;246.846;1.23423;0.0570671;2.68443
228;243.432;1.21716;0.0570671;3.49324
229;238.002;1.19001;0.0570671;2.10503
230;238.132;1.19066;0.0570671;2.06523
231;234.754;1.17377;0.0570671;2.41818
232;233.228;1.16614;0.0570671;2.24129
233;231.721;1.1586;0.0570671;2.06316
234;230.415;1.15207;0.0570671;2.6276
235;232.62;1.1631;0.0570671;2.53459
236;229.089;1.14544;0.0570671;2.24705
237;232.695;1.16348;0.0570671;2.40383
238;232.6;1.163;0.0570671;2.40383
239;241.68;1.2084;0.0570671;2.42388
240;235.419;1.17709;0.0570671;2.37587
241;247.64;1.2382;0.0570671;2.3191
242;248.033;1.24017;0.0570671;2.33836
243;249.669;1.24835;0.0570671;3.02053
