gen#;sumfit;avgfit;minfit;maxfit
1;886.29;17.7258;11.3085;26.1298
2;1158.67;23.1735;5.58355;52.5244
3;1188.32;23.7664;4.87669;101.415
4;1208.56;24.1712;4.87669;64.1845
5;1396.32;27.9263;3.4291;101.415
6;1170.83;23.4167;3.4291;81.3197
7;1023.47;20.4694;3.4291;49.7868
8;1104.6;22.0921;3.4291;79.9503
9;1185.4;23.708;2.24894;71.6639
10;1214.8;24.2961;2.24894;119.112
11;908.354;18.1671;2.24894;71.6639
12;883.731;17.6746;2.24894;68.3523
13;850.388;17.0078;2.24894;52.1134
14;941.824;18.8365;2.24894;61.2597
15;780.57;15.6114;2.24894;75.8199
16;856.518;17.1304;1.82661;79.2544
17;701.274;14.0255;1.82661;55.7941
18;572.563;11.4513;1.82661;54.5793
19;577.563;11.5513;1.67649;55.7941
20;604.193;12.0839;1.67649;45.2438
21;659.508;13.1902;1.67649;56.5097
22;562.255;11.2451;1.67649;44.9199
23;691.566;13.8313;1.67649;74.4734
24;536.568;10.7314;1.2313;36.0542
25;555.565;11.1113;1.2313;43.1512
26;439.274;8.78548;1.2313;43.6249
27;357.474;7.14948;1.2313;24.8684
28;395.096;7.90192;1.2313;24.933
29;384.258;7.68516;1.2313;27.4136
30;278.352;5.56703;1.2313;21.2442
31;259.252;5.18503;1.2313;15.6974
32;275.829;5.51659;1.2313;25.449
33;306;6.12;1.2313;27.2322
34;252.396;5.04792;1.2313;16.2142
35;258.734;5.17468;1.2313;16.2142
36;244.171;4.88342;1.22742;17.1172
37;255.303;5.10607;1.22742;20.7794
38;266.479;5.32958;1.22742;20.7794
39;249.061;4.98123;1.22742;19.5239
40;233.34;4.66679;1.22742;14.0976
41;228.908;4.57817;1.22742;14.6168
42;244.245;4.8849;1.21854;23.9297
43;213.997;4.27994;1.21854;15.8313
44;187.675;3.7535;1.21854;8.32172
45;183.415;3.6683;1.21854;11.1978
46;164.062;3.28124;1.21854;9.74059
47;153.537;3.07075;1.154;7.48281
48;167.659;3.35319;1.1303;12.1546
49;151.449;3.02897;1.1303;6.98954
50;157.561;3.15122;1.1303;11.5619
51;131.467;2.62934;1.1303;6.22808
52;142.777;2.85554;1.07485;7.16551
53;141.942;2.83884;1.07485;7.16551
54;148.767;2.97535;1.0582;11.3956
55;154.19;3.0838;1.0582;9.02095
56;148.98;2.97961;1.0582;7.90072
57;135.331;2.70662;1.0582;7.48499
58;139.966;2.79931;1.0582;8.45408
59;133.613;2.67226;1.0582;5.88538
60;130.005;2.60009;1.0582;7.14255
61;151.768;3.03536;1.05228;11.8398
62;141.116;2.82233;1.05228;8.20445
63;119.197;2.38394;1.05228;5.49756
64;120.699;2.41398;1.05228;5.49756
65;122.315;2.44631;1.05228;5.93941
66;138.096;2.76191;1.01967;11.5541
67;133.92;2.67839;1.01967;11.4647
68;116.932;2.33864;1.01967;9.00779
69;109.178;2.18357;1.01967;6.21822
70;110.323;2.20646;1.01967;7.93523
71;114.074;2.28147;1.01967;5.66194
72;104.624;2.09248;1.01967;5.11261
73;95.0991;1.90198;1.01967;4.67143
74;94.881;1.89762;1.01967;5.06516
75;86.9923;1.73985;1.01967;3.40502
76;91.1612;1.82322;1.01311;7.54571
77;90.8613;1.81723;1.01311;4.68139
78;79.2462;1.58492;1.01311;3.42509
79;79.7579;1.59516;1.01311;3.47564
80;69.5535;1.39107;1.01311;3.87814
81;66.9816;1.33963;1.01311;3.23235
82;64.7485;1.29497;1.01311;2.26138
83;67.4398;1.3488;1.01311;3.24854
84;61.1281;1.22256;1.01311;1.67767
85;61.3311;1.22662;1.01311;2.34005
86;63.988;1.27976;0.996905;2.02796
87;60.3886;1.20777;0.996905;1.8119
88;59.5625;1.19125;0.996905;1.75375
89;57.4461;1.14892;0.996905;1.49575
90;57.7615;1.15523;0.996905;1.65197
91;57.1118;1.14224;0.996905;2.00808
92;57.0887;1.14177;0.751844;1.97746
93;56.8982;1.13796;0.751844;2.30974
94;55.5647;1.11129;0.751844;1.87821
95;54.6193;1.09239;0.751844;1.53789
96;53.8308;1.07662;0.751844;1.53789
97;53.4372;1.06874;0.751844;1.2399
98;53.6813;1.07363;0.751844;1.34842
99;53.4507;1.06901;0.230208;1.38209
100;53.8233;1.07647;0.230208;1.33024
101;53;1.06;0.230208;1.3512
102;53.3495;1.06699;0.230208;1.77455
103;52.9306;1.05861;0.230208;1.47541
104;52.6379;1.05276;0.230208;1.42786
105;52.8886;1.05777;0.230208;1.527
106;52.3858;1.04772;0.230208;1.22267
107;51.2258;1.02452;0.230208;1.26174
108;50.2999;1.006;0.230208;1.14192
109;51.2981;1.02596;0.230208;1.34009
110;50.603;1.01206;0.230208;1.14033
111;51.2481;1.02496;0.230208;1.14078
112;51.2722;1.02544;0.230208;1.14649
113;50.7675;1.01535;0.230208;1.17276
114;49.9851;0.999702;0.230208;1.14649
115;50.1113;1.00223;0.230208;1.13246
116;50.2735;1.00547;0.230208;1.14322
117;49.6804;0.993608;0.230208;1.12377
118;48.6871;0.973742;0.230208;1.14784
119;49.6127;0.992254;0.230208;1.14895
120;50.1687;1.00337;0.230208;1.16792
121;49.9264;0.998528;0.230208;1.12845
122;49.5078;0.990156;0.230208;1.19577
123;49.8705;0.997411;0.230208;1.09382
124;49.2763;0.985527;0.230208;1.08671
125;47.3215;0.94643;0.230208;1.11375
126;48.5403;0.970807;0.230208;1.08204
127;47.8747;0.957494;0.230208;1.09048
128;47.2834;0.945667;0.230208;1.06184
129;48.1402;0.962804;0.180205;1.15336
130;48.1752;0.963504;0.180205;1.05839
131;48.0446;0.960893;0.180205;1.14638
132;48.5006;0.970012;0.180205;1.06716
133;47.5249;0.950497;0.180205;1.13012
134;47.9443;0.958886;0.175385;1.18312
135;50.6844;1.01369;0.175385;1.24543
136;50.8769;1.01754;0.175385;1.13043
137;50.8334;1.01667;0.175385;1.13043
138;51.5254;1.03051;0.175385;1.26478
139;51.6823;1.03365;0.175385;1.18607
140;51.6596;1.03319;0.175385;1.17647
141;51.8335;1.03667;0.175385;1.20718
142;51.0317;1.02063;0.175385;1.20103
143;51.0075;1.02015;0.175385;1.13907
144;51.0841;1.02168;0.175385;1.24243
145;49.3963;0.987927;0.175385;1.13402
146;48.1943;0.963887;0.175385;1.16093
147;48.3212;0.966424;0.175385;1.18276
148;50.1618;1.00324;0.175385;1.21904
149;50.1234;1.00247;0.175385;1.21904
150;50.0677;1.00135;0.175385;1.21904
151;50.5652;1.0113;0.175385;1.21403
152;49.6169;0.992338;0.175385;1.12743
153;50.6305;1.01261;0.175385;1.16286
154;50.4872;1.00974;0.175385;1.18079
155;50.3752;1.0075;0.175385;1.22129
156;50.1822;1.00364;0.175385;1.22746
157;51.4158;1.02832;0.175385;1.27798
158;50.6924;1.01385;0.175385;1.25583
159;51.1024;1.02205;0.175385;1.13704
160;51.296;1.02592;0.175385;1.24804
161;50.2443;1.00489;0.175385;1.16222
162;50.7074;1.01415;0.175385;1.23996
163;50.9112;1.01822;0.175385;1.21418
164;49.8638;0.997276;0.175385;1.27956
165;49.6517;0.993033;0.175385;1.22831
166;50.8598;1.0172;0.175385;1.11985
167;51.4554;1.02911;0.175385;1.24038
168;51.2171;1.02434;0.175385;1.1952
169;50.4968;1.00994;0.175385;1.19005
170;50.1071;1.00214;0.175385;1.24032
171;50.219;1.00438;0.175385;1.09243
172;50.5823;1.01165;0.175385;1.1383
173;49.5973;0.991946;0.175385;1.1383
174;49.9898;0.999795;0.175385;1.12195
175;49.8579;0.997159;0.175385;1.35183
176;50.5766;1.01153;0.175385;1.1519
177;50.1401;1.0028;0.175385;1.26676
178;50.2395;1.00479;0.175385;1.25344
179;50.1941;1.00388;0.175385;1.24238
180;49.6962;0.993924;0.175385;1.20263
181;50.5362;1.01072;0.175385;1.23499
182;50.6549;1.0131;0.175385;1.23499
183;51.4084;1.02817;0.175385;1.16926
184;51.8247;1.03649;0.175385;1.23694
185;51.7377;1.03475;0.175385;1.24149
186;51.6683;1.03337;0.175385;1.18849
187;51.4413;1.02883;0.175385;1.2976
188;52.4125;1.04825;0.175385;1.31621
