gen#;sumfit;avgfit;minfit;maxfit
1;8507.22;170.144;147.059;190.826
2;12417.8;248.356;77.1931;515.094
3;14940.5;298.809;42.811;1083.36
4;13788.5;275.771;38.9601;1051.56
5;16167.8;323.357;29.9623;1619.04
6;15451.9;309.037;28.9294;1750.07
7;16450.6;329.013;26.1642;1619.26
8;16037.5;320.749;26.1642;1549.42
9;13379.4;267.588;26.1642;878.791
10;14601.4;292.028;26.1642;1160.86
11;14462.4;289.249;26.1642;1001.41
12;14330.4;286.608;26.1642;1150.67
13;15684.3;313.686;21.2327;1472.43
14;16063.6;321.271;21.2327;1472.43
15;13226.4;264.527;21.2327;720.064
16;14341;286.819;21.2327;841.3
17;14950.4;299.008;20.2165;1471.76
18;15917.5;318.35;20.2165;1471.76
19;14907;298.139;20.2165;1197.12
20;14571;291.419;8.92801;2040.16
21;12495.9;249.919;8.92801;652.641
22;14015.9;280.318;8.92801;1125.45
23;14642.3;292.847;8.92801;1001.83
24;10790.5;215.81;8.92801;537.718
25;11545.2;230.904;8.92801;779.302
26;9069.61;181.392;8.92801;540.125
27;7520.2;150.404;8.92801;428.442
28;7051.92;141.038;8.92801;474.168
29;7648.4;152.968;8.92801;670.762
30;6521.83;130.437;8.92801;770.409
31;6449.26;128.985;8.92801;456.966
32;5689.35;113.787;8.92801;428.442
33;5654.74;113.095;8.13295;485.425
34;6418.37;128.367;8.12001;835.683
35;5436.06;108.721;8.12001;335.195
36;5252.01;105.04;8.12001;415.199
37;4912.17;98.2435;8.12001;356.723
38;4582.11;91.6421;8.12001;358.775
39;5070.13;101.403;4.12345;571.353
40;5823.18;116.464;4.12345;314.621
41;5290.7;105.814;4.12345;352.847
42;4746.15;94.9229;4.12345;427.931
43;5181.21;103.624;4.12345;497.927
44;4404.45;88.089;4.12345;317.037
45;3753.18;75.0635;4.12345;245.499
46;3975.1;79.502;4.12345;289.315
47;3367.13;67.3425;4.12345;400.09
48;2867.18;57.3437;4.12345;197.625
49;2493.41;49.8681;4.12345;207.054
50;2084.62;41.6925;4.12345;162.348
51;1812.74;36.2549;4.12345;135.516
52;1845.63;36.9126;3.1259;135.515
53;2100.13;42.0025;3.1259;224.5
54;1974.46;39.4892;3.1259;159.201
55;1852.14;37.0427;3.1259;159.201
56;1780.03;35.6006;2.47079;159.201
57;1364.51;27.2902;2.47079;159.201
58;1525.72;30.5144;2.47079;113.084
59;1351.55;27.031;2.00731;117.749
60;1308.83;26.1765;2.00731;109.083
61;1098.22;21.9644;2.00731;84.8977
62;937.487;18.7497;2.00731;90.0389
63;777.408;15.5482;2.00731;60.0546
64;703.599;14.072;2.00731;42.6358
