gen#;sumfit;avgfit;minfit;maxfit
1;458.014;9.16027;3.05046;14.0083
2;557.653;11.1531;2.1443;30.8543
3;548.373;10.9675;2.1443;53.1822
4;586.173;11.7235;1.88825;85.6042
5;525.01;10.5002;1.88825;41.8871
6;632.198;12.644;1.48092;57.7516
7;615.803;12.3161;1.48092;56.9927
8;586.169;11.7234;1.48092;54.6617
9;463.246;9.26492;1.48092;26.7635
10;601.311;12.0262;1.48092;39.4253
11;465.953;9.31907;1.48092;29.5193
12;579.988;11.5998;1.48092;47.9488
13;457.958;9.15916;1.48092;31.3566
14;559.674;11.1935;1.48092;45.4716
15;517.373;10.3475;1.40213;53.8355
16;568.621;11.3724;0;67.2773
1;458.889;9.17778;4.93962;14.8163
2;591.394;11.8279;2.87774;33.3861
3;631.598;12.632;2.59261;57.0134
4;627.274;12.5455;2.30977;65.521
5;607.892;12.1578;1.97402;79.7755
6;601.045;12.0209;1.73504;44.9711
7;515.579;10.3116;1.43647;52.3836
8;437.983;8.75966;1.43647;18.5769
9;418.835;8.3767;1.43647;20.6138
10;348.532;6.97064;1.43647;24.2793
11;333.777;6.67554;1.43647;22.0595
12;316.872;6.33744;1.43647;16.9618
13;341.733;6.83466;1.35711;17.5592
14;323.725;6.4745;1.35711;16.9528
15;266.638;5.33276;1.35711;16.0722
16;304.056;6.08112;1.35711;19.3523
17;271.693;5.43385;1.29874;23.6329
18;239.21;4.78419;1.18689;16.4121
19;221.825;4.43649;1.1483;16.4121
20;209.036;4.18072;1.1483;16.3196
21;202.467;4.04933;1.09447;16.3196
22;176.988;3.53977;1.09447;10.7284
23;149.272;2.98544;1.09447;21.3459
24;141.058;2.82117;1.06404;12.8723
25;119.015;2.3803;1.0472;6.83838
26;109.248;2.18497;1.04673;7.28205
27;98.7776;1.97555;1.04673;5.48279
28;100.342;2.00684;1.04673;4.65358
29;106.086;2.12172;1.04673;7.97293
30;111.048;2.22095;1.04673;5.70704
31;95.3046;1.90609;1.04673;4.35403
32;90.0645;1.80129;1.04673;3.65889
33;83.9666;1.67933;1.03711;3.63587
34;84.0354;1.68071;1.03711;3.29725
35;79.2334;1.58467;1.03711;3.63595
36;78.761;1.57522;1.03309;3.60449
37;72.8287;1.45657;1.01158;2.71068
38;64.7355;1.29471;1.01158;2.30471
39;64.0362;1.28072;1.01158;1.85046
40;62.4753;1.24951;1.01158;1.80859
41;61.0768;1.22154;1.01142;1.88175
42;58.4004;1.16801;1.00997;1.69677
43;58.8053;1.17611;1.00258;1.83065
44;56.9072;1.13814;0.990015;1.74994
45;57.2492;1.14498;0.990015;1.54698
46;56.9999;1.14;0.990015;1.54698
47;55.7464;1.11493;0.981389;1.54698
48;56.7465;1.13493;0.975033;1.55914
49;55.784;1.11568;0.975033;1.4962
50;55.1225;1.10245;0.953723;1.4962
51;54.4848;1.0897;0.68583;1.47799
52;53.7692;1.07538;0.68583;1.42641
53;52.1702;1.0434;0.68583;1.19513
54;52.2515;1.04503;0.68583;1.21073
55;52.2198;1.0444;0.68583;1.19343
56;52.0882;1.04176;0.68583;1.19343
57;52.2046;1.04409;0.68583;1.24817
58;51.3565;1.02713;0.193081;1.15872
59;51.3178;1.02636;0.193081;1.27133
60;51.4535;1.02907;0.193081;1.15991
61;51.6009;1.03202;0.193081;1.21999
62;51.2489;1.02498;0.193081;1.18117
63;50.8474;1.01695;0.193081;1.15199
64;51.177;1.02354;0.193081;1.173
65;51.8147;1.03629;0.193081;1.17924
66;50.9412;1.01882;0.193081;1.31995
67;50.6615;1.01323;0.193081;1.17127
68;51.7219;1.03444;0.193081;1.15876
69;51.7144;1.03429;0.193081;1.18402
70;51.3792;1.02758;0.193081;1.1529
71;51.6141;1.03228;0.193081;1.2604
72;51.7756;1.03551;0.193081;1.34149
73;51.3803;1.02761;0.193081;1.22457
74;51.033;1.02066;0.193081;1.13664
75;50.4225;1.00845;0.193081;1.30034
76;50.4746;1.00949;0.193081;1.24946
77;50.9552;1.0191;0.193081;1.13092
78;51.1016;1.02203;0.193081;1.2523
79;50.9539;1.01908;0.193081;1.21634
80;50.7347;1.01469;0.193081;1.19224
81;49.1304;0.982607;0.193081;1.1331
82;49.9936;0.999873;0.193081;1.16536
83;50.3398;1.0068;0.193081;1.18251
84;48.9979;0.979957;0.193081;1.13232
85;50.2957;1.00591;0.193081;1.20164
86;49.7611;0.995223;0.193081;1.15832
87;48.2974;0.965947;0.193081;1.08501
88;47.8599;0.957198;0.193081;1.098
89;48.1889;0.963779;0.193081;1.10265
90;48.2356;0.964712;0.193081;1.06528
91;49.4428;0.988856;0.193081;1.0563
92;49.9908;0.999817;0.193081;1.08742
93;48.7245;0.974489;0.193081;1.11304
94;48.4565;0.969131;0.193081;1.07792
95;48.8983;0.977965;0.193081;1.12234
96;47.6356;0.952712;0.193081;1.06737
97;46.4993;0.929987;0.193081;1.06737
98;46.8694;0.937388;0.193081;1.08796
99;46.6598;0.933196;0.193081;1.11396
100;44.7982;0.895964;0.193081;1.05296
101;44.7599;0.895197;0.115636;1.06564
102;45.3184;0.906368;0.115636;1.06564
103;46.7017;0.934033;0.115636;1.05707
104;47.4279;0.948558;0.115636;1.05707
105;45.8237;0.916475;0.115636;1.05547
106;45.547;0.910939;0.115636;1.04844
107;44.639;0.892779;0.115636;1.11
108;42.7248;0.854496;0.115636;1.04117
109;40.5233;0.810466;0.115636;1.04184
110;41.2031;0.824063;0.115636;1.05935
111;37.881;0.75762;0.115636;1.02767
112;37.4464;0.748928;0.115636;1.03276
113;38.63;0.7726;0.115636;1.0344
114;37.6372;0.752745;0.0770048;1.03081
115;35.9185;0.718371;0.0770048;1.02761
116;37.8304;0.756609;0.0770048;1.04595
117;37.3493;0.746987;0.0770048;1.02596
118;38.0278;0.760556;0.0770048;1.01866
119;38.7901;0.775802;0.0770048;1.02854
120;39.7791;0.795582;0.0770048;1.03508
121;40.5052;0.810104;0.0759636;1.0421
122;34.3605;0.687209;0.0759636;1.02606
123;35.9056;0.718112;0.0759636;1.01951
124;39.2875;0.785749;0.0588554;1.02672
125;38.7837;0.775674;0.0588554;1.02243
126;36.1873;0.723746;0.0588554;1.02664
127;35.3373;0.706745;0.0588554;1.05828
128;33.6647;0.673293;0.0347542;1.05828
129;28.2676;0.565352;0.0347542;1.00995
130;25.5106;0.510212;0.0321365;1.0189
131;24.0558;0.481116;0;1.01745
1;489;9.78001;5.88498;14.7839
2;606.28;12.1256;2.61942;33.0573
3;501.634;10.0327;2.61942;49.6029
