gen#;sumfit;avgfit;minfit;maxfit
1;470.656;9.41313;6.14542;14.2752
2;622.382;12.4476;1.9097;33.8802
3;636.744;12.7349;1.9097;64.3984
4;687.969;13.7594;1.9097;52.3209
5;597.341;11.9468;1.9097;72.3287
6;676.661;13.5332;1.69748;89.342
7;588.261;11.7652;1.69748;47.8386
8;586.257;11.7251;1.69748;40.3788
9;480.843;9.61686;1.69748;53.29
10;435.515;8.7103;1.69748;33.9251
11;437.004;8.74008;1.69748;26.6593
12;374.237;7.48474;1.69004;18.187
13;367.979;7.35957;1.69004;25.9831
14;340.12;6.8024;1.21592;26.4438
15;342.836;6.85672;1.21592;26.4438
16;358.214;7.16427;1.21592;30.3968
17;295.977;5.91954;1.13353;21.1721
18;306.481;6.12963;1.13353;27.4818
19;280.122;5.60244;1.13353;22.973
20;277.294;5.54587;1.13353;30.3239
21;284.024;5.68049;1.13353;26.6867
22;256.908;5.13817;1.13353;22.973
23;256.742;5.13484;1.13353;22.2815
24;281.515;5.63029;1.13353;22.9919
25;246.566;4.93131;1.13353;21.5644
26;296.536;5.93072;1.13353;34.4031
27;284.573;5.69145;1.07432;60.0798
28;243.768;4.87537;1.07432;17.0772
29;178.664;3.57328;1.07432;15.5683
30;172.22;3.44441;1.07432;15.5683
31;170.899;3.41797;1.04204;15.5688
32;207.39;4.14781;1.04204;26.1296
33;197.38;3.9476;1.04204;15.2691
34;182.935;3.6587;1.04204;15.2691
35;189.165;3.78329;1.04204;13.0421
36;166.925;3.33849;1.04204;15.2691
37;156.032;3.12064;1.04204;9.73885
38;143.741;2.87482;1.04204;8.04985
39;144.375;2.88751;1.04204;10.6295
40;130.717;2.61434;1.04204;6.75681
41;135.912;2.71824;1.04102;9.02841
42;109.382;2.18765;1.04102;6.33956
43;101.575;2.03149;1.04102;7.38553
44;97.654;1.95308;1.04102;7.9027
45;84.5068;1.69014;1.04102;3.94144
46;80.5752;1.6115;1.01736;5.08789
47;74.2209;1.48442;1.01736;2.91945
48;76.2473;1.52495;1.00462;2.98973
49;72.4154;1.44831;1.00462;2.26221
50;70.6828;1.41366;0.951587;2.93387
51;71.3435;1.42687;0.951587;2.78542
52;73.3921;1.46784;0.923646;2.78542
53;72.2983;1.44597;0.923646;3.37467
54;74.017;1.48034;0.923646;3.52232
55;75.0673;1.50135;0.870169;5.13411
56;74.4263;1.48853;0.870169;5.13411
57;69.3266;1.38653;0.870169;2.86226
58;64.3448;1.2869;0.870169;2.52807
59;65.4796;1.30959;0.870169;2.45368
60;66.4725;1.32945;0.870169;2.19588
61;68.5407;1.37081;0.862644;3.08347
62;67.6511;1.35302;0.862644;2.39738
63;63.2716;1.26543;0.862644;1.80604
64;63.1854;1.26371;0.862644;1.76416
65;62.3909;1.24782;0.862644;1.80604
66;62.1536;1.24307;0.862644;1.87552
67;61.1262;1.22252;0.862644;1.88726
68;62.7453;1.25491;0.862644;2.10422
69;63.9832;1.27966;0.862644;1.83275
70;64.078;1.28156;0.862644;2.98129
71;62.183;1.24366;0.862644;1.69922
72;61.1072;1.22214;0.862644;1.75574
73;61.0864;1.22173;0.862644;1.6753
74;61.4008;1.22802;0.862644;1.79532
75;60.2141;1.20428;0.862644;1.65616
76;60.0291;1.20058;0.862644;1.74508
77;59.9204;1.19841;0.862644;1.66606
78;57.8689;1.15738;0.862644;1.57287
79;57.2094;1.14419;0.862644;1.35416
80;57.9365;1.15873;0.862644;1.54081
81;58.4556;1.16911;0.862644;1.50854
82;57.658;1.15316;0.862644;1.57589
83;56.9733;1.13947;0.862644;1.66667
84;56.7209;1.13442;0.862644;1.68459
85;56.3934;1.12787;0.862644;1.40852
86;57.1872;1.14374;0.862644;1.53096
87;56.0003;1.12001;0.862644;1.35768
88;57.3986;1.14797;0.862644;1.60888
89;57.2818;1.14564;0.862644;1.53961
90;57.3446;1.14689;0.862644;1.50728
91;59.5096;1.19019;0.862644;2.8186
92;57.1725;1.14345;0.862644;1.80713
93;57.4213;1.14843;0.862644;2.06668
94;57.1944;1.14389;0.862644;2.01846
95;54.8223;1.09645;0.862644;1.38729
96;53.7061;1.07412;0.862644;1.29164
97;53.9759;1.07952;0.721766;1.45795
