gen#;sumfit;avgfit;minfit;maxfit
1;131.217;2.62435;0.177169;6.29951
2;109.289;2.18578;0.177169;5.68282
3;101.144;2.02287;0.0462969;5.52133
4;101.178;2.02356;0.0462969;6.35524
5;105.897;2.11794;0.0462969;9.11419
6;95.9805;1.91961;0.0462969;6.20784
7;89.1917;1.78383;0.0462969;5.26637
8;82.5474;1.65095;0.0462969;3.63839
9;89.4014;1.78803;0.0462969;4.62494
10;83.9851;1.6797;0.0462969;4.51836
11;77.776;1.55552;0.0462969;4.03275
12;70.2375;1.40475;0.0462969;3.5812
13;81.9314;1.63863;0.0462969;5.06761
14;70.6857;1.41371;0.0462969;4.26352
15;79.6543;1.59309;0.0462969;3.9547
16;70.3478;1.40696;0.0462969;4.40918
17;64.2073;1.28415;0.0462969;2.95448
18;66.6855;1.33371;0.0462969;2.96358
19;62.4666;1.24933;0.0462969;3.08988
20;64.9932;1.29986;0.0124808;2.30613
21;65.4075;1.30815;0.0124808;2.49848
22;55.4846;1.10969;0.0124808;1.95845
23;55.8208;1.11642;0.0124808;2.40428
24;59.9283;1.19857;0.0124808;2.43274
25;60.4992;1.20998;0.0124808;2.22729
26;52.1515;1.04303;0.0124808;2.0658
27;63.8047;1.27609;0.0124808;4.12985
28;60.6912;1.21382;0.0124808;2.05737
29;52.1486;1.04297;0.0124808;1.90289
30;54.3349;1.0867;0.0124808;2.29608
31;51.1068;1.02214;0.0124808;1.766
32;50.7842;1.01568;0.0124808;2.16653
33;53.7708;1.07542;0.0124808;2.18526
34;50.3845;1.00769;0.0124808;1.6325
35;55.6027;1.11205;0.0124808;2.34012
36;57.5505;1.15101;0.0124808;3.04617
37;53.4908;1.06982;0.0124808;1.94984
38;50.5579;1.01116;0.0124808;1.91819
39;57.8381;1.15676;0.0124808;2.61435
40;48.7902;0.975803;0.0124808;1.96651
41;50.8466;1.01693;0.0124808;2.04873
42;55.3175;1.10635;0.0124808;2.49162
43;49.8983;0.997965;0.0124808;2.11841
44;46.7268;0.934537;0.0124808;1.90603
45;51.8935;1.03787;0.0124808;2.159
46;55.6121;1.11224;0.0124808;2.18002
47;52.3414;1.04683;0.0124808;1.92248
48;51.6428;1.03286;0.0124808;2.04601
49;55.7554;1.11511;0.0124808;2.44863
50;48.991;0.97982;0.0124808;1.96762
51;42.7328;0.854656;0.0124808;2.28205
52;46.3782;0.927563;0.0124808;2.48981
53;50.5295;1.01059;0.0124808;2.25783
54;56.1518;1.12304;0.0124808;2.74074
55;55.8537;1.11707;0.0124808;2.35594
56;54.0309;1.08062;0.0124808;2.05228
57;51.8578;1.03716;0.0124808;2.19589
58;53.9821;1.07964;0.0124808;1.88466
59;54.2716;1.08543;0.0124808;2.13828
60;58.193;1.16386;0.0124808;2.13828
61;60.8879;1.21776;0.0124808;2.53588
62;56.8467;1.13693;0.0124808;2.31732
63;58.3662;1.16732;0.0124808;2.31732
64;58.3167;1.16633;0.0124808;4.04352
65;54.8321;1.09664;0.0124808;2.57646
66;57.1422;1.14284;0.0124808;2.2907
67;65.049;1.30098;0.0124808;2.2907
68;52.5413;1.05083;0.0124808;2.42449
69;52.4171;1.04834;0.0124808;2.15869
70;52.901;1.05802;0.0124808;2.65195
71;55.6209;1.11242;0.0124808;2.84337
72;53.9844;1.07969;0.0124808;2.37361
73;53.2983;1.06597;0.0124808;3.01539
74;52.5591;1.05118;0.0124808;1.97056
75;53.912;1.07824;0.0124808;2.13735
76;54.7648;1.0953;0.0124808;2.60199
77;56.0214;1.12043;0.0124808;2.50671
78;61.6112;1.23222;0.00878787;2.37442
